          67  0.97920001      0.10458232011295998     
          68  0.98240000      0.11965322215023223     
          69  0.98079997      0.10318098922718490     
          70  0.98559999      9.95414663924459181E-002
          71  0.98240000      0.11666513129145441     
          72  0.98640001      0.10799324764564636     
          73  0.97920001      8.95098721990292556E-002
          74  0.98240000      8.25089683329975343E-002
          75  0.98640001      9.49388014644925171E-002
          76  0.98479998      9.26850680575937308E-002
          77  0.98159999      8.31010242417631745E-002
          78  0.98479998      7.71330208480142943E-002
          79  0.98720002      7.86924593772851816E-002
          80  0.92479998      8.24085008549375192E-002
          81  0.98559999      7.07083180679418111E-002
          82  0.98159999      7.91001623896994965E-002
          83  0.97920001      9.21958731637634865E-002
          84  0.98400003      8.18204483791319798E-002
          85  0.97600001      7.42242364345309241E-002
          86  0.98240000      7.80588151339494940E-002
          87  0.96480000      0.12273505885800240     
          88  0.98879999      7.63664665055376474E-002
          89  0.98799998      8.92778981573397468E-002
          90  0.98799998      7.00758016778228604E-002
          91  0.98799998      6.91250963839960958E-002
          92  0.98400003      6.69825683970527858E-002
          93  0.98799998      6.95436781062766796E-002
          94  0.98479998      8.98318929344139039E-002
          95  0.97839999      6.74957327089405340E-002
          96  0.98720002      6.21911564229866015E-002
          97  0.98799998      6.11003642219132073E-002
          98  0.98559999      6.22712716107256190E-002
          99  0.98960000      6.22982078230217354E-002
         100  0.98640001      6.30218802478631768E-002
         101  0.98799998      6.05858947465871128E-002
         102  0.98799998      5.53587446836692268E-002
         103  0.99119997      6.40395047383133659E-002
         104  0.98879999      5.80153875047383777E-002
         105  0.98960000      5.20100889335374170E-002
         106  0.98879999      4.78795771992053046E-002
         107  0.99040002      4.63680313732832000E-002
         108  0.98960000      4.84506426469717838E-002
         109  0.98799998      4.58136482026681516E-002
         110  0.99040002      4.69990580445698095E-002
         111  0.98960000      4.79999237459144343E-002
         112  0.99119997      4.81396311032194490E-002
         113  0.99040002      4.44487802375402169E-002
         114  0.98960000      4.87480813100869409E-002
         115  0.98960000      3.85232894176277471E-002
         116  0.99040002      3.74417791763786839E-002
         117  0.99040002      3.95478568821260590E-002
         118  0.99040002      3.92008454741970894E-002
         119  0.99040002      4.14788946924046636E-002
         120  0.98960000      3.83883533197054844E-002
         121  0.99199998      3.68153539104048855E-002
         122  0.99199998      3.75208785743691292E-002
         123  0.99040002      3.75390090970698295E-002
         124  0.99119997      3.80200106843790117E-002
         125  0.99040002      3.73364525858688873E-002
         126  0.98960000      3.74218719958396701E-002
         127  0.98960000      3.64335622262889278E-002
         128  0.98960000      3.77097253540980490E-002
         129  0.98960000      3.49543212017456167E-002
         130  0.99040002      3.49834377937432786E-002
         131  0.99040002      3.56033059856941808E-002
         132  0.99119997      3.70910818376693832E-002
         133  0.99040002      3.47911672605061631E-002
         134  0.99040002      3.03330063157429344E-002
         135  0.99119997      3.52862905736060842E-002
         136  0.99040002      3.25297374678911524E-002
         137  0.99040002      3.39377741663694082E-002
         138  0.99040002      3.34809976072202933E-002
         139  0.99040002      3.11623306294776005E-002
         140  0.99119997      3.83511183277200490E-002
         141  0.99040002      3.14686923771681781E-002
         142  0.99119997      3.25692589209829880E-002
         143  0.99119997      3.45336373127617877E-002
         144  0.99040002      3.36121811978767268E-002
         145  0.99119997      3.31037030990488854E-002
         146  0.99199998      3.26779738433589928E-002
         147  0.99119997      3.27634562997591444E-002
         148  0.99040002      3.19480209257355582E-002
         149  0.99040002      3.59466349068226776E-002
         150  0.99119997      3.11745766118971257E-002
         151  0.99119997      3.35764470821795086E-002
         152  0.99199998      3.27932623937020676E-002
         153  0.99040002      3.27027236587743367E-002
         154  0.99040002      3.12535846911259560E-002
         155  0.99119997      3.12427049049768431E-002
         156  0.99040002      3.10761403107640902E-002
         157  0.99119997      3.30065056219973896E-002
         158  0.99119997      3.29503665303529716E-002
         159  0.99040002      3.09470957628305288E-002
         160  0.99040002      2.92833839322242974E-002
         161  0.99119997      3.03667863757330937E-002
         162  0.99199998      3.06057477079842641E-002
         163  0.99199998      3.10973078859118970E-002
         164  0.99040002      3.17555108228992980E-002
         165  0.99119997      3.16474676515737657E-002
         166  0.99040002      3.11712134111052259E-002
         167  0.99119997      2.98266069372784513E-002
         168  0.99119997      3.18639535233199364E-002
         169  0.99199998      3.29942725813793386E-002
         170  0.99119997      3.07353046897411546E-002
         171  0.99119997      3.09121842539288316E-002
         172  0.99199998      2.95705466747722134E-002
         173  0.99119997      2.99464655376650117E-002
