436.075	9.84119
430.226	2.08573
435.834	24.2408
429.98	17.2077
423.876	10.0422
416.928	2.71009
435.609	37.8548
429.835	31.0398
423.813	24.2843
416.87	17.4821
409.382	10.3167
401.863	2.3082
435.835	51.6211
429.783	44.5804
423.823	37.7272
417.101	31.0118
409.299	24.5225
401.769	17.6427
394.559	9.8166
387.108	1.72819
435.891	65.2323
429.916	58.3562
423.749	51.3737
416.873	44.5278
409.533	37.8549
401.907	31.3349
394.685	24.7677
387.349	17.1226
380.214	9.53652
373.598	1.86098
435.818	79.0963
429.932	72.148
423.901	65.1843
417.1	58.098
409.529	51.0596
401.762	44.1759
395.104	37.8518
387.93	31.3334
380.421	24.2059
373.701	16.9247
367.673	9.7894
361.89	2.77904
435.813	92.9698
429.809	86.0901
423.926	79.1291
417.141	72.1732
409.679	65.0254
402.179	57.8062
394.764	51.1856
387.403	44.7193
380.618	38.0879
373.879	31.0496
367.79	23.9728
361.842	17.0305
355.384	9.97117
347.788	2.58843
435.754	106.625
429.732	99.911
423.852	93.0442
417.192	86.0805
409.686	79.1569
401.79	71.9203
394.519	65.0571
387.388	58.672
380.202	51.89
373.844	45.0288
368.04	37.8626
361.969	30.6269
355.143	23.6358
347.997	16.9026
340.542	10.1699
332.469	4.81238
435.793	120.172
429.674	113.428
423.663	106.732
417.212	99.9771
409.82	93.0297
401.949	85.9869
394.094	78.8382
386.867	72.1878
380.184	65.579
373.881	58.7423
368.392	51.8514
362.33	44.7263
355.374	37.3976
347.775	30.022
340.207	23.0022
333.651	16.6824
326.125	10.1287
318.292	3.07094
435.462	133.92
429.625	127.052
423.659	120.084
417.024	113.365
409.82	106.728
402.275	99.9155
394.456	92.9768
386.871	86.0616
379.943	79.2447
373.784	72.3156
368.356	65.5038
362.383	58.6668
355.31	51.7204
347.662	44.6134
339.611	37.4801
332.675	30.6452
326.013	23.9826
318.645	17.0636
311.672	9.96519
305.784	2.38588
435.331	147.95
429.393	141.011
423.665	134.1
416.847	127.042
409.447	120.158
402.168	113.504
394.934	106.83
387.419	99.9727
380.17	93.0581
373.816	86.0728
368.182	79.1412
362.342	72.4052
355.465	65.4658
347.416	58.6187
339.3	51.8838
331.543	44.6101
325.608	37.9553
319.092	31.5647
312.017	24.3063
305.841	16.9968
299.885	9.71019
293.431	1.97553
435.639	161.667
429.581	154.716
423.783	147.942
417.229	141.145
409.388	134.159
401.579	127.05
394.895	120.091
387.803	113.486
380.496	106.66
373.769	99.7788
368.023	92.8633
362.227	86.1543
355.643	79.3895
348.183	72.3738
340.081	65.3634
332.303	58.8648
