9.11244	396.661
1.43954	389.975
22.4321	396.884
15.8923	389.847
8.68368	382.761
1.13694	376.104
36.0815	397.504
29.2992	390.118
22.5296	382.997
15.5853	376.138
8.40175	370.032
1.13109	364.371
49.7627	397.29
43.0373	390.12
36.1947	382.952
29.3513	376.162
22.5452	369.997
15.7583	364.415
8.56366	357.999
1.0419	350.79
62.8127	396.974
56.3552	389.928
49.7439	382.895
42.9644	376.019
36.2435	369.697
29.6716	364.275
22.7207	358.107
15.5694	351.199
8.17211	343.819
0.654803	336.359
76.8577	396.213
69.9892	389.735
63.2427	382.672
56.5337	375.885
49.7179	369.471
43.0406	363.823
36.5339	358.034
29.6312	351.373
22.3914	344.094
15.2007	336.808
8.23902	329.544
0.998363	322.118
89.2078	396.618
83.2704	389.705
76.8147	382.718
70.1674	375.758
63.415	369.338
56.5382	363.472
49.8629	357.517
43.38	351.194
36.6015	344.163
29.4579	336.895
22.3235	329.64
15.5893	322.643
8.64008	315.679
1.28742	308.962
103.117	397.459
96.2908	390.044
89.727	383.003
83.2969	376.136
76.7425	369.63
70.0147	363.675
63.2972	357.456
56.7474	350.934
50.2467	344.037
43.4672	336.915
36.402	329.681
29.3234	322.631
22.4923	315.795
15.6801	309.201
8.75098	303.434
1.51227	297.984
117.37	397.512
110.316	390.237
103.262	382.961
96.4392	376.105
89.8303	369.776
83.215	363.925
76.6027	357.678
70.0731	351.02
63.5644	344.135
57.0205	337.105
50.2281	329.792
43.1112	322.642
36.1454	315.828
29.3022	309.241
22.5192	303.125
16.0415	297.383
9.26398	291.224
1.93477	284.37
129.732	395.638
123.61	390.121
117.006	383.093
110.141	376.075
103.218	369.576
96.3879	363.899
89.6948	357.805
83.1639	351.053
76.7452	344.1
70.2874	337.223
63.6533	330.148
56.813	322.88
49.8488	315.822
42.9214	309.259
36.08	303.157
29.4311	296.998
23.1942	290.556
16.8654	283.706
9.90388	276.888
2.29694	269.83
142.072	397.123
136.345	389.9
129.966	382.948
123.543	376.118
116.911	369.583
109.879	363.863
102.994	357.864
96.2387	351.164
89.5473	344.002
83.1392	336.994
76.792	330.093
70.2285	323.064
63.4272	316.014
56.5433	309.228
49.6383	303.105
42.805	297.155
36.1843	290.687
30.0157	283.225
23.8286	275.998
17.2503	269.492
9.62413	262.575
1.76609	255.359
155.643	397.554
149.401	390.205
143.125	383.103
136.617	376.105
130.127	369.523
123.49	363.792
116.645	357.83
109.829	351.146
103.013	344.015
96.2379	336.839
89.6043	329.702
83.2623	322.827
76.8475	316.057
70.1175	309.392
63.0736	303.152
56.1461	297.121
49.4819	290.952
42.7804	284.135
36.1881	276.811
30.4272	268.974
23.7486	262.479
16.4898	255.708
9.18348	249.151
1.68245	243.516
169.597	397.685
162.943	390.132
156.359	382.98
149.799	376.203
143.219	369.628
136.577	363.628
130.107	357.701
123.512	351.144
116.789	343.983
110.035	336.775
103.227	329.516
96.4473	322.446
89.8801	315.801
83.4438	309.573
76.6135	303.619
69.6488	297.284
62.8097	290.731
56.2115	284.042
49.5935	277.281
42.7874	270.296
36.2826	263.348
29.8013	256.247
22.9444	249.466
16.1153	243.668
8.80253	237.666
1.0206	230.773
182.991	397.627
176.544	390.117
169.963	382.856
163.258	376.058
156.537	369.709
149.738	363.686
143.132	357.439
136.817	350.847
130.518	343.903
123.874	336.767
117.208	329.491
110.279	322.314
103.277	315.535
96.4847	309.422
89.9683	303.808
83.4754	297.547
76.7484	290.731
69.7641	283.606
62.8832	276.657
