-2.22643	400.707
12.6603	399.762
5.36478	393.326
-2.37778	386.6
25.5255	400.709
19.2501	393.342
12.3439	386.308
4.99349	379.351
-2.66622	373.083
39.524	401.08
32.6702	393.722
25.9359	386.569
19.0849	379.526
11.9657	372.979
4.83968	367.215
-2.55886	361.116
52.9826	400.619
46.4403	393.686
39.6196	386.546
32.7551	379.516
25.9656	372.987
19.1661	367.153
12.1633	361.312
4.8848	354.47
-2.73813	347.066
66.219	400.36
59.6046	393.414
53.0791	386.457
46.3699	379.425
39.5821	372.757
32.9506	366.89
26.2569	361.302
19.1567	354.716
11.8771	347.572
4.47885	340.117
-3.05594	332.572
80.3593	398.776
73.3927	393.184
66.6087	386.216
59.8937	379.247
53.1277	372.628
46.3246	366.466
39.8195	361.028
33.1168	354.812
26.082	347.821
18.7779	340.441
11.6622	333.127
4.74918	325.917
-2.72295	318.47
92.0669	400.621
86.266	393.108
80.0841	386.271
73.5052	379.186
66.8213	372.483
59.9863	366.309
53.1442	360.519
46.6562	354.435
40.0326	347.78
33.0281	340.543
25.8845	333.19
18.9163	326.15
12.1463	319.159
5.05051	312.272
-2.34256	305.937
106.741	401.097
99.6939	393.661
92.9538	386.507
86.4986	379.568
80.0357	372.829
73.4186	366.529
66.6441	360.623
60.0113	354.254
53.4976	347.552
46.9126	340.495
39.9473	333.243
32.8198	326.153
25.8998	319.196
19.1057	312.446
12.1792	306.115
5.28147	300.749
-2.26251	295.001
120.796	400.747
113.819	393.874
106.805	386.609
99.8218	379.485
93.1198	372.882
86.5341	366.777
79.8965	360.861
73.3455	354.392
66.8031	347.61
60.3028	340.649
53.6698	333.409
46.7156	326.211
39.6054	319.207
32.7002	312.504
25.9048	306.062
19.2454	300.238
12.7424	294.46
5.67907	287.864
-1.71067	280.838
133.501	398.087
126.632	393.19
120.362	386.695
113.588	379.549
106.683	372.732
99.803	366.602
93.0305	360.949
86.3859	354.492
79.9442	347.598
73.5469	340.671
66.9929	333.694
60.2688	326.555
53.327	319.292
46.3762	312.475
39.5005	306.126
32.7004	300.1
26.3057	293.828
20.0402	287.2
13.4312	280.332
6.25176	273.353
-1.64561	266.151
144.707	401.262
139.426	393.362
133.172	386.437
126.746	379.512
120.267	372.778
113.434	366.566
106.41	360.948
99.6161	354.598
92.8759	347.637
86.285	340.457
79.9798	333.515
73.5642	326.643
66.8519	319.537
59.9801	312.549
53.0908	306.043
46.2136	300.154
39.46	294.059
33.045	287.065
26.9463	279.468
20.6765	272.718
13.478	266.139
5.79014	259.012
-2.12266	251.768
158.94	401.188
152.542	393.766
146.26	386.688
139.885	379.582
133.376	372.727
126.857	366.494
120.063	360.903
113.223	354.567
106.434	347.647
99.6182	340.427
92.89	333.206
86.3811	326.253
80.0825	319.44
73.5272	312.69
66.6466	306.177
59.5753	300.131
52.7981	294.14
46.1479	287.635
39.4328	280.546
33.3606	272.659
27.259	265.707
20.1286	259.109
12.7744	252.354
5.58884	246.155
-2.26393	240.594
172.971	401.289
166.302	393.818
159.629	386.54
153.073	379.58
146.517	372.881
139.899	366.499
133.343	360.713
126.859	354.522
120.143	347.64
113.395	340.379
106.682	333.085
99.8164	325.979
93.124	319.089
86.679	312.654
80.0881	306.529
73.116	300.477
66.2182	294.043
59.4835	287.413
52.929	280.708
46.218	273.766
39.466	266.843
33.1006	259.786
26.377	252.796
19.5304	246.386
12.5104	240.765
4.97319	234.338
-2.80254	227.167
186.195	401.253
179.792	393.786
173.259	386.492
166.628	379.403
159.913	372.845
153.137	366.631
146.393	360.601
139.957	354.194
133.698	347.472
127.233	340.35
120.571	333.086
113.751	325.904
106.785	318.867
99.8471	312.402
93.2004	306.573
86.7497	300.757
80.1656	294.195
73.2302	287.213
66.3056	280.083
59.5759	273.209
53.0953	266.622
46.5138	259.761
39.8603	253.01
33.0572	246.535
26.3496	240.705
19.4224	234.567
12.0413	227.587
4.46487	220.129
-3.09534	212.903
199.754	401.419
193.002	393.817
186.428	386.398
179.979	379.308
173.467	372.828
166.716	366.731
159.808	360.704
153.073	354.215
146.521	347.268
140.346	340.05
134.122	333.122
127.41	326.183
120.566	319.067
113.53	312.326
106.471	306.383
99.8737	300.674
93.6658	294.155
87.2461	287.25
80.3195	279.951
73.2288	272.715
66.3424	265.825
59.7981	259.27
53.3212	252.842
46.6142	246.606
39.785	240.693
33.1493	234.551
26.3647	227.835
19.2025	220.538
11.9084	213.015
4.74676	205.849
-2.57357	198.82
213.429	401.472
206.731	393.93
199.906	386.497
193.156	379.286
186.554	372.77
180.081	366.912
173.293	360.906
166.43	354.295
159.7	347.397
153.078	340.251
146.836	333.121
140.626	326.255
133.945	319.455
127.098	312.783
120.009	306.522
113.054	300.744
106.479	294.166
100.143	287.07
93.8727	279.931
87.1123	272.742
80.2221	265.72
73.3465	258.917
66.5761	252.586
59.7604	246.707
52.9911	240.911
46.4087	234.478
39.9165	227.743
33.2826	220.683
26.3458	213.33
19.2912	206.108
12.2422	198.961
5.10512	192.142
-2.27053	186.232
226.738	401.552
220.092	393.933
213.46	386.574
206.748	379.484
199.92	372.903
193.105	366.9
186.57	361.071
179.833	354.415
172.925	347.398
166.012	340.233
159.348	333.222
153.275	326.55
147.066	319.717
140.445	313.217
133.371	307.102
126.344	301.028
119.733	294.405
112.984	287.317
106.327	279.993
100.021	272.72
93.6182	265.826
87.0302	259.139
80.1794	252.763
73.0681	246.82
66.1489	241.001
59.6114	234.587
53.0788	227.683
46.6109	220.543
40.0534	213.369
33.1756	206.175
26.2827	199.008
19.3716	192.102
12.2956	185.693
5.05972	180.585
-2.7049	175.162
240.036	401.494
233.274	393.946
226.58	386.548
220.024	379.571
213.45	373.205
206.56	367.193
199.654	361.103
193.065	354.444
186.395	347.42
179.53	340.214
172.576	333.089
165.807	326.164
159.639	319.705
153.525	313.562
146.803	307.466
139.897	301.18
133.213	294.472
126.535	287.515
119.612	280.223
112.852	272.989
106.359	265.868
99.978	259.176
93.4703	253.354
86.5064	247.426
79.6115	241.147
72.8968	234.445
66.3081	227.617
59.8426	220.62
53.3394	213.373
46.6413	206.145
39.7901	198.932
33.0556	192.059
26.35	185.637
19.4561	180.228
12.3003	174.767
5.03105	168.13
-2.1303	160.897
253.082	401.316
246.447	393.816
239.799	386.511
233.157	379.476
226.63	373.132
220.09	367.423
213.159	361.421
206.298	354.606
199.558	347.465
192.978	340.19
186.387	333.034
179.576	326.101
172.69	319.385
166.187	313.473
159.763	307.755
153.239	301.407
146.752	294.489
140.185	287.453
133.391	280.235
126.441	272.954
119.618	265.966
112.928	259.172
106.352	253.194
99.9981	247.605
93.3309	241.301
86.5623	234.492
79.707	227.476
72.9575	220.348
66.4922	213.324
59.9624	206.262
53.1991	198.97
46.4128	192.039
39.7154	185.796
33.055	180.54
26.3422	174.664
19.4533	167.915
12.378	160.694
5.40338	153.445
-1.82754	146.724
266.562	401.46
259.826	393.82
253.141	386.406
246.538	379.367
239.918	372.876
233.35	367.021
226.811	361.421
219.979	354.769
213.04	347.581
206.21	340.172
199.665	332.936
193.184	325.984
186.503	319.246
179.645	313.179
172.907	307.578
166.224	301.295
159.888	294.424
153.635	287.44
147.107	280.163
140.236	272.792
133.275	265.765
126.414	259.122
119.528	253.122
112.976	247.379
106.673	241.238
100.172	234.495
93.4117	227.549
86.5465	220.381
79.745	213.092
73.1977	205.965
66.6381	198.892
59.8568	192.066
53.0715	185.82
46.4162	180.628
39.9153	174.636
33.2823	167.827
26.5333	160.565
19.6234	153.222
12.6716	146.231
5.55043	139.538
-2.36366	133.186
280.046	401.519
273.348	393.961
266.662	386.545
260.018	379.37
253.408	372.839
246.695	366.767
240.029	361.026
233.535	354.673
226.837	347.636
219.927	340.218
213.066	332.801
206.433	325.752
199.9	319.03
193.207	312.818
186.516	307.088
179.757	301.159
172.917	294.262
166.385	287.087
160.153	280.036
153.575	272.858
146.83	265.697
139.976	258.904
133.138	252.997
126.429	247.257
119.828	241.019
113.324	234.291
106.81	227.447
100.202	220.446
93.3833	213.164
86.6073	205.904
80.0477	198.77
73.4239	192.035
66.5095	185.9
59.7226	180.675
