4.52919	314.994
-0.678771	311
13.0198	315.511
8.44143	311.079
3.8551	306.256
-0.671119	301.366
22.4738	315.178
17.3977	311.079
12.8562	306.219
8.34839	301.326
3.96506	296.928
-0.0339928	293.843
30.7811	312.623
26.6628	311.305
22.01	306.21
17.4735	301.183
12.9324	296.69
8.69034	293.24
4.48444	289.952
-0.0676864	285.525
41.4134	312.918
36.1186	311.162
31.2879	306.192
26.701	301.134
22.2232	296.558
17.9528	293.078
13.0899	289.611
8.79262	285.415
4.29103	280.72
-0.240253	275.726
48.7428	316.873
44.9759	311.621
40.5397	306.235
35.7706	301.096
31.1869	296.579
27.0456	293.6
21.8897	289.947
17.3175	285.365
13.162	280.669
8.76609	275.899
4.20238	271.027
-0.185346	266.249
58.2385	316.857
54.0421	311.883
49.4463	306.605
44.6668	301.313
40.015	296.669
35.8364	293.549
31.2853	289.989
26.6067	285.361
21.9089	280.541
17.5975	275.799
13.3631	270.997
8.79547	266.238
4.11812	261.6
-0.741191	257.34
67.4573	316.628
62.0188	311.649
57.8453	307.108
53.4374	301.738
48.8071	296.844
44.3916	293.156
40.2736	289.731
35.7976	285.26
31.2451	280.487
26.6125	275.665
22.2601	270.907
17.9469	266.174
13.4002	261.505
8.75413	257.248
3.87859	253.687
-0.943763	249.764
74.7537	313.909
71.0412	311.044
66.6747	306.471
62.2673	301.786
57.7294	297.19
53.0535	293.066
48.8719	289.567
44.484	285.381
40.0585	280.499
35.8216	275.501
31.355	270.797
26.8014	266.06
22.4066	261.484
17.9208	257.243
13.3303	253.552
8.60697	249.589
4.06553	245.067
0.26415	240.632
84.8554	314.204
79.914	310.569
75.3944	305.82
71.4777	301.341
67.0764	296.952
62.3298	293.005
57.5465	289.396
53.2157	285.263
48.9398	280.57
44.5137	275.767
40.4991	270.953
36.0037	266.145
31.1977	261.38
26.7738	257.271
22.2189	253.617
17.7793	249.642
13.272	244.995
8.84897	240.105
4.64068	235.624
0.0867044	230.795
93.6053	314.385
89.0602	310.824
84.4396	305.895
79.8925	301.021
75.7496	296.892
71.3224	293.322
66.6739	289.422
62.1063	285.303
57.5477	280.573
53.2083	275.631
48.9294	271.035
44.6437	266.638
40.2071	261.548
35.6203	257.073
31.1943	253.599
26.6494	249.463
22.3353	245.013
17.9969	240.334
13.6355	235.452
9.03077	230.58
4.2361	225.751
-0.364546	221.416
101.575	313.095
97.8577	310.906
93.4534	306.078
88.9048	301.266
84.3018	296.886
80.0207	293.586
75.5257	289.584
71.0632	285.338
66.5794	280.814
61.9674	275.882
57.585	270.954
53.2906	266.21
48.97	261.415
44.6202	257.085
40.2049	253.421
35.6645	249.466
31.0715	244.797
26.6461	240.014
22.3908	235.666
17.805	231.091
13.3439	225.95
8.74491	221.361
4.21557	217.946
-0.158737	214.185
111.293	313.284
106.566	310.749
102.04	306.02
97.7955	301.441
93.3412	297.1
88.8111	293.506
84.3885	289.715
79.8565	285.307
75.4644	280.792
71.1357	276.168
66.6582	271.013
62.1449	266.047
57.8794	261.252
53.3593	256.754
48.8896	253.508
44.5015	249.507
39.9636	244.903
35.5181	240.11
31.1175	235.398
26.6483	230.784
22.0244	226.145
17.5054	221.587
13.1336	217.802
8.8583	214.178
4.50804	209.715
0.345475	205.082
119.839	313.777
115.525	311.26
110.924	306.104
106.284	301.162
102.174	297.195
97.6051	293.584
93.1541	289.692
88.8122	285.345
84.3572	280.667
80.1065	276.037
76.0298	271.107
71.4114	266.047
66.7178	261.134
62.252	256.978
57.4987	253.52
53.1961	249.642
48.7018	244.921
44.3415	239.98
40.1131	235.288
35.7441	230.596
31.2461	226.044
26.561	221.549
21.9954	217.552
17.6366	214.009
13.3252	209.803
8.99631	205.029
4.76683	200.199
0.33461	195.728
128.478	313.397
124.607	311.105
120.1	306.261
115.44	301.275
110.732	296.795
106.655	293.858
101.991	289.683
97.6188	285.033
93.4143	280.527
89.0229	275.864
84.7868	270.947
80.5289	265.971
75.953	261.05
71.2497	256.662
66.765	253.407
62.2394	249.642
57.8461	245.135
53.173	240.185
48.6958	235.215
44.5829	230.437
40.1605	225.902
35.7374	221.63
31.0923	217.65
26.4839	213.998
21.9808	209.667
17.7026	204.941
13.485	200.384
9.25657	195.784
4.66316	190.917
-0.123349	186.088
138.126	313.445
133.433	310.674
128.938	305.976
124.608	301.274
120.079	296.88
115.442	293.682
110.973	290.048
106.452	285.291
102.065	280.161
97.7359	275.701
93.4091	271.116
89.0471	266.072
84.5604	261.048
80.0945	256.623
75.6195	253.238
71.2958	249.849
66.8776	245.418
62.3939	240.536
57.6837	235.617
52.8059	230.784
48.4995	226.043
44.3744	221.682
40.0086	217.859
35.5739	214.254
31.0451	209.896
26.4578	205.258
21.7849	200.383
17.2487	195.797
13.5098	191.491
8.99535	186.4
4.27983	181.601
-0.233914	177.528
146.392	314.752
142.178	310.933
137.765	305.972
133.205	301.082
128.932	297.013
124.519	293.895
119.82	289.948
115.343	285.584
110.715	280.813
106.317	275.89
102.128	270.905
97.6373	266.08
93.2817	261.33
88.6833	256.836
84.1721	253.193
80.0326	249.748
75.7391	245.568
71.3832	240.799
66.8406	235.892
62.0461	230.818
57.331	225.987
52.8556	221.56
48.666	218.11
44.2952	214.698
39.9383	210.235
35.5523	205.445
31.0117	200.73
26.3356	195.895
21.867	190.75
17.8913	186.279
13.4379	181.621
8.76857	177.408
