0.155106104847743	0.0164692436349031	0.564445801198821	0.030998088074696	0.155540958523262	0.0180395621505009	0.124907135430174	0.00708139222733781	UD20
0.171411344635828	0.00814040638394513	0.616338697759452	0.0182299918230333	0.168489420925172	0.0126072505589348	0.0437605366795475	0.00212286132250811	UD45
0.196565292050605	0.0207270242122265	0.50036390709227	0.0307308031394884	0.145467268904234	0.0153793153792956	0.157603531952891	0.0100976740773525	UD50
0.276498249206636	0.00898638754786364	0.19924177752239	0.00850980399323664	0.256067474131602	0.00845147943762067	0.268192499139372	0.00885432583230289	OD82
0.326135769517899	0.0231701370029447	0.464531629899777	0.031823836927586	0.143501864123837	0.0150382221211045	0.0658307364584872	0.00521171392788183	UD20rot
0.17226139257035	0.0119036496924663	0.543496220112375	0.0159892305715843	0.12171813010885	0.0085912017338911	0.162524257208425	0.00711871523230779	UD45rot
0.203724089848949	0.0215436120585782	0.478259213056216	0.0330401066641843	0.155659183458487	0.0181496194590036	0.162357513636348	0.0113224439306116	UD50rot
0.375472575612529	0.00808470643865435	0.144752899510881	0.00715534915110735	0.326434071211873	0.0102154345487181	0.153340453664717	0.00658556143731508	OD82rot
0.0602254942170364	8.3020829341731E-4	0.823668971529836	0.00188274512536677	0.0586023053784522	8.20419223932477E-4	0.0575032288746758	3.38858349063972E-4	NaCCOC
0.0604932711557161	8.50634831824804E-4	0.825333538433481	0.0018365418217288	0.05731704303444	7.60260317875176E-4	0.0585614737636268	3.27747005432655E-4	NaCCOCrot
0.260956108190823	0.00421124599804681	0.230534417891021	0.00519719121734759	0.272548982929367	0.00531068767276516	0.235960490988789	0.00379682489978473	OD70topoSL
0.266253852583342	0.00420483575301051	0.252878840659745	0.00516608350866477	0.260257244528566	0.00533344395669578	0.220610062228347	0.00394008885684558	OD70topoSLrot
0.166274187118147	0.0197027255943766	0.493194564362994	0.0355855874034484	0.19346645629958	0.0231318964999917	0.147064792219279	0.0113083983223245	UD20SL
0.12647509462687	0.0061057638207471	0.708630637085771	0.0144432297727879	0.12900426378907	0.00971008393789723	0.0358900044982884	0.00149142196819104	UD45SL
0.194025841413154	0.0220630380465658	0.485037697014025	0.0340603919917614	0.165258200235124	0.0192332279276864	0.155678261337696	0.0115617040863075	UD50SL
0.229488948367161	0.0094017406760427	0.341312037203297	0.0125923814125629	0.225553076541506	0.0101957869361771	0.203645937888036	0.00798589038751661	OD82SL
0.264146529159445	0.027524739850723	0.531378520393515	0.0390345478996006	0.139991898933682	0.0178081701535992	0.0644830515133573	0.00571622836989787	UD20rotSL
0.192464130117458	0.0116579941323365	0.563738360478032	0.0149248807296981	0.104905159481265	0.00691420872415542	0.138892349923245	0.00574609855607244	UD45rotSL
0.235062468711825	0.0247182740159631	0.398107140014128	0.0333633814915814	0.170760819722739	0.0191978167610274	0.196069571551308	0.0154746898210985	UD50rotSL
0.218612128725156	0.00942001554432115	0.406188976106175	0.0156582288901006	0.225212423434061	0.0125980805882764	0.149986471734608	0.00728579732050901	OD82rotSL
