389.335	2.77062	407.611	23.8554	390.717	4.22128
386.527	-0.0403568	404.648	20.9687	387.931	1.35622
417.22	36.485	401.632	18.096	418.676	37.8999
414.361	33.6436	398.763	15.3319	415.784	35.0727
411.611	30.8136	396.051	12.5549	412.968	32.2227
408.995	28.0636	393.479	9.81454	410.345	29.4431
406.141	25.231	390.755	7.02313	407.564	26.6498
403.125	22.3256	387.937	4.15246	404.675	23.7982
400.182	19.466	385.1	1.35122	401.66	20.8952
397.397	16.7008	418.6	40.6951	398.784	18.0855
394.722	13.9285	415.811	37.8693	396.063	15.3199
392.142	11.1868	412.999	35.0251	393.473	12.5403
389.384	8.36879	410.249	32.2154	390.782	9.79447
386.51	5.50811	407.492	29.4292	387.961	6.94653
383.662	2.72245	404.639	26.6044	385.081	4.11477
380.803	-0.0411435	401.659	23.7109	382.225	1.34855
417.126	42.0846	398.755	20.8556	418.547	43.4899
414.417	39.2067	396.066	18.0886	415.749	40.6704
411.655	36.3953	393.464	15.2956	413.051	37.7787
408.866	33.6093	390.782	12.5378	410.285	34.9992
405.989	30.8034	387.988	9.73449	407.413	32.2079
403.092	27.9637	385.095	6.88378	404.59	29.4001
400.142	25.0786	382.218	4.092	401.641	26.5371
397.336	22.2569	379.343	1.32676	398.714	23.6596
394.69	19.4996	418.606	46.2257	396.018	20.8914
392.094	16.6835	415.699	43.4529	393.431	18.0839
389.39	13.9274	413.036	40.5234	390.761	15.3049
386.533	11.1009	410.365	37.6962	387.981	12.5288
383.683	8.26513	407.453	34.9844	385.108	9.68198
380.818	5.45135	404.535	32.1882	382.247	6.85059
377.915	2.6912	401.624	29.3496	379.347	4.07186
375.031	-0.0637326	398.704	26.4936	376.489	1.32339
417.35	47.4411	395.942	23.6975	418.853	48.8574
414.406	44.6775	393.376	20.9339	415.786	46.1305
411.686	41.8401	390.707	18.0998	413.026	43.2845
408.976	39.0408	387.954	15.3291	410.353	40.3835
406.045	36.3487	385.082	12.5132	407.527	37.6808
403.06	33.5352	382.261	9.66907	404.572	34.9581
400.134	30.7164	379.393	6.83945	401.604	32.1387
397.29	27.903	376.494	4.08147	398.709	29.3121
394.569	25.128	373.612	1.35008	395.907	26.5143
392	22.3609	418.994	51.6134	393.309	23.7741
389.281	19.5463	416.014	48.7643	390.651	20.9475
386.448	16.7472	413.104	45.99	387.897	18.1395
383.633	13.9257	410.336	43.1778	385.046	15.3351
380.844	11.0958	407.474	40.3743	382.216	12.5242
377.987	8.25242	404.629	37.6673	379.429	9.69185
375.079	5.48873	401.631	34.8959	376.54	6.85191
372.213	2.77847	398.712	32.0951	373.642	4.13931
369.329	-0.0355533	395.916	29.3289	370.759	1.37512
417.562	53.0047	393.261	26.5704	419.08	54.4518
414.619	50.1285	390.606	23.786	416.106	51.5752
411.786	47.3653	387.859	20.959	413.194	48.7331
408.931	44.6399	384.997	18.1521	410.367	46.0398
405.991	41.7776	382.164	15.3466	407.433	43.1925
403.104	39.0226	379.396	12.5772	404.56	40.3813
400.164	36.2394	376.591	9.71606	401.662	37.6377
397.31	33.451	373.688	6.90131	398.726	34.8393
394.583	30.7393	370.842	4.17586	395.947	32.1113
391.932	27.9614	368.012	1.35007	393.276	29.3604
389.257	25.1584	419.126	57.3079	390.589	26.5613
386.42	22.3497	416.17	54.4553	387.859	23.7555
383.555	19.5422	413.202	51.5867	384.988	20.9463
380.702	16.7471	410.398	48.8923	382.106	18.139
377.969	14.0133	407.448	46.1252	379.342	15.3919
375.161	11.1773	404.508	43.2056	376.583	12.6182
372.305	8.3278	401.597	40.4033	373.737	9.74957
369.507	5.54648	398.755	37.6192	370.904	6.93602
366.727	2.72967	395.969	34.8386	368.117	4.14551
364.001	-0.192086	393.366	32.1276	365.371	1.26106
417.651	58.804	390.622	29.3242	419.099	60.2278
414.686	55.9187	387.889	26.4979	416.21	57.33
411.765	53.0514	385.027	23.7198	413.215	54.498
408.971	50.3713	382.112	20.903	410.338	51.7339
406.011	47.6209	379.272	18.1267	407.488	49.0343
402.965	44.6987	376.548	15.4321	404.506	46.1425
400.113	41.848	373.754	12.6488	401.539	43.2329
397.351	39.0313	370.919	9.76378	398.731	40.4519
394.639	36.2343	368.157	6.93471	395.992	37.6281
392.107	33.4961	365.42	4.10104	393.423	34.8807
389.358	30.6553	362.649	1.21266	390.727	32.0885
386.492	27.8649	418.881	63.0314	387.919	29.2561
383.627	25.0992	416.176	60.2502	385.071	26.4806
380.707	22.2693	413.238	57.3889	382.168	23.6791
377.872	19.4469	410.273	54.6101	379.272	20.8357
375.152	16.793	407.437	51.8737	376.498	18.1313
372.344	14.057	404.545	49.0501	373.759	15.4595
369.516	11.19	401.516	46.1386	370.927	12.6406
366.768	8.34314	398.694	43.2914	368.127	9.76922
364.045	5.51718	396.003	40.5032	365.418	6.9357
361.292	2.63314	393.392	37.6765	362.665	4.07564
358.525	-0.210984	390.772	34.9055	359.904	1.19465
417.297	64.3612	387.966	32.0653	418.7	65.7653
414.538	61.6558	385.081	29.2664	415.931	62.9915
411.786	58.9038	382.227	26.4879	413.223	60.3095
408.825	56.0754	379.323	23.6065	410.27	57.478
405.953	53.2919	376.493	20.7999	407.355	54.6983
403.008	50.4358	373.778	18.1448	404.517	51.8836
400.083	47.5593	370.951	15.4427	401.549	49.0038
397.301	44.7494	368.109	12.6233	398.673	46.1451
394.652	41.9472	365.369	9.78609	396	43.3578
392.041	39.1168	362.652	6.92611	393.364	40.5443
389.386	36.3511	359.905	4.03157	390.713	37.7305
386.508	33.541	357.132	1.17641	387.975	34.9431
383.661	30.7021	418.852	68.5103	385.079	32.1022
380.827	27.9008	415.824	65.6983	382.243	29.3111
377.937	24.9913	413.01	62.9979	379.388	26.4585
375.147	22.172	410.302	60.3508	376.519	23.56
372.422	19.4702	407.349	57.5083	373.781	20.8127
369.586	16.7757	404.466	54.6921	371.008	18.1426
366.716	14.0191	401.552	51.8166	368.132	15.4147
363.972	11.2072	398.696	48.9448	365.332	12.6177
361.269	8.31913	396.008	46.191	362.61	9.79088
358.526	5.41381	393.36	43.3966	359.891	6.87425
355.751	2.54345	390.647	40.5747	357.147	3.97432
352.89	-0.467284	387.92	37.7929	354.314	1.03415
417.523	69.8506	385.069	34.9823	418.979	71.2619
414.453	67.0311	382.235	32.1669	416.047	68.4483
411.56	64.3388	379.42	29.3218	412.976	65.6328
408.928	61.6983	376.566	26.426	410.305	63.0723
405.972	58.8548	373.758	23.5714	407.442	60.2643
402.99	56.0418	371.025	20.8597	404.477	57.475
400.096	53.1612	368.192	18.1277	401.548	54.6223
397.32	50.3302	365.343	15.3932	398.694	51.7346
394.681	47.5969	362.575	12.6216	396.018	48.9637
392.011	44.8321	359.869	9.76056	393.378	46.2327
389.251	42.0034	357.13	6.81913	390.632	43.4107
386.441	39.2151	354.342	3.89158	387.85	40.601
383.634	36.4144	351.549	0.710672	385.033	37.8225
380.823	33.6272	418.951	74.0824	382.215	35.0249
378.034	30.7895	416.141	71.2401	379.44	32.217
375.163	27.851	413.214	68.4271	376.599	29.305
372.375	25.0293	410.356	65.7363	373.75	26.4217
369.618	22.263	407.555	63.0105	370.997	23.6492
366.804	19.4819	404.58	60.1944	368.21	20.875
363.98	16.7359	401.575	57.4043	365.387	18.1122
361.222	14.0185	398.694	54.5545	362.574	15.3908
358.5	11.1729	395.976	51.7337	359.854	12.6255
355.728	8.24572	393.401	49.0285	357.113	9.72868
352.912	5.36027	390.652	46.2347	354.326	6.81087
350.061	2.24859	387.838	43.4023	351.467	3.78587
347.38	-1.08798	384.992	40.5967	348.775	0.511391
417.411	75.5151	382.187	37.8323	418.827	76.9486
414.619	72.6614	379.43	35.0668	416.059	74.0673
411.855	69.882	376.636	32.2207	413.264	71.267
409.047	67.1966	373.765	29.2892	410.478	68.5773
406.135	64.4064	370.956	26.4701	407.608	65.8456
403.126	61.5563	368.196	23.6862	404.664	62.9798
400.157	58.7621	365.403	20.8756	401.642	60.1532
397.302	55.9526	362.595	18.1132	398.714	57.3645
394.607	53.1498	359.839	15.4103	395.934	54.5408
392.053	50.4402	357.113	12.6402	393.364	51.8152
389.322	47.6041	354.317	9.76137	390.692	49.0384
386.453	44.7494	351.441	6.82549	387.883	46.1874
383.585	41.9699	348.592	3.73336	385.003	43.3633
380.777	39.2146	345.791	0.540415	382.173	40.5728
378.03	36.4717	418.828	79.859	379.395	37.8332
375.24	33.6547	415.948	76.9494	376.644	35.077
372.371	30.7396	413.105	74.0686	373.807	32.1936
369.549	27.8886	410.474	71.4257	370.947	29.2943
366.791	25.0979	407.64	68.7062	368.166	26.4992
364.006	22.281	404.69	65.8647	365.404	23.6948
361.206	19.5056	401.672	62.9824	362.606	20.8835
358.442	16.8069	398.748	60.1703	359.812	18.145
355.719	14.0792	395.934	57.3617	357.094	15.461
352.908	11.2395	393.272	54.5827	354.327	12.7073
349.999	8.31078	390.689	51.8549	351.449	9.83092
347.043	5.35913	387.952	48.9809	348.55	6.83817
344.107	2.33616	385.081	46.1093	345.623	3.75376
341.251	-0.501447	382.201	43.3187	342.699	0.838347
417.418	81.3179	379.376	40.5425	418.894	82.7668
414.464	78.3976	376.609	37.83	415.972	79.8849
411.568	75.5105	373.841	35.0526	413.009	76.9497
408.93	72.8309	370.976	32.1452	410.222	74.1425
406.171	70.1206	368.146	29.2908	407.612	71.5173
403.14	67.3024	365.398	26.515	404.701	68.7197
400.167	64.4339	362.62	23.7034	401.668	65.8816
397.335	61.613	359.812	20.9153	398.742	63.0191
394.564	58.7918	357.028	18.2149	395.95	60.2046
391.901	55.989	354.31	15.5603	393.227	57.3711
389.362	53.2547	351.472	12.8005	390.604	54.629
386.571	50.3297	348.566	9.86735	387.985	51.8202
383.728	47.4712	345.574	6.86895	385.151	48.8945
380.848	44.6683	342.601	3.89013	382.276	46.0602
377.975	41.9077	339.696	1.18259	379.394	43.2935
375.193	39.1867	418.894	85.6161	376.567	40.5262
372.431	36.4272	416.022	82.7932	373.816	37.8177
369.594	33.5634	413.085	79.8917	371.017	35.0013
366.741	30.6773	410.13	76.9587	368.148	32.0922
364.009	27.9198	407.423	74.212	365.378	29.3002
361.249	25.1237	404.678	71.502	362.633	26.5302
358.43	22.3414	401.665	68.7195	359.847	23.7204
355.605	19.6072	398.719	65.9015	357.017	20.9684
352.845	17.0007	395.937	63.0656	354.217	18.3279
350.042	14.2688	393.209	60.2011	351.467	15.6785
347.078	11.3405	390.524	57.3843	348.599	12.8369
344.048	8.36905	387.963	54.6442	345.605	9.88474
341.105	5.47717	385.182	51.7305	342.573	6.91681
338.202	2.71037	382.308	48.8535	339.613	4.0683
335.472	0.13818	379.429	46.0772	336.845	1.46294
417.38	87.0126	376.563	43.2896	418.812	88.4052
414.558	84.217	373.727	40.5168	416	85.6231
411.703	81.3199	370.995	37.8092	413.146	82.7943
408.78	78.3729	368.172	34.9489	410.27	79.8374
405.956	75.5421	365.349	32.0718	407.373	76.939
403.094	72.8063	362.622	29.3214	404.565	74.1924
400.156	70.1003	359.891	26.5396	401.659	71.4761
397.297	67.3231	357.087	23.7359	398.72	68.7193
394.549	64.494	354.192	21.0371	395.912	65.9187
391.832	61.6251	351.384	18.4757	393.208	63.0656
389.164	58.7487	348.605	15.7185	390.461	60.1683
386.592	56.0042	345.666	12.8137	387.902	57.409
383.771	53.1206	342.651	9.85276	385.198	54.5755
380.875	50.2588	339.624	6.95452	382.306	51.6709
377.987	47.5171	336.791	4.23746	379.41	48.8905
375.091	44.7238	334.086	1.5907	376.567	46.1155
372.25	41.9054	418.826	91.0566	373.678	43.2938
369.551	39.1931	415.922	88.3829	370.875	40.5336
366.758	36.3582	413.105	85.6121	368.151	37.7965
363.952	33.4899	410.337	82.7153	365.346	34.9133
361.254	30.7161	407.507	79.7357	362.582	32.0842
358.548	27.9316	404.568	76.9124	359.901	29.3401
355.733	25.1284	401.642	74.1567	357.158	26.5234
352.811	22.425	398.741	71.463	354.317	23.7494
349.925	19.8278	395.939	68.7027	351.344	21.1312
347.123	17.1307	393.214	65.8963	348.554	18.5401
344.226	14.1592	390.46	63.0151	345.693	15.6691
341.277	11.2304	387.788	60.1289	342.783	12.6933
338.274	8.33441	385.193	57.3849	339.818	9.72787
335.508	5.57002	382.332	54.504	336.891	6.91573
332.879	2.94208	379.359	51.6602	334.116	4.31166
330.322	-0.0278541	376.523	48.9546	331.471	1.58152
417.47	92.394	373.635	46.1703	418.963	93.6495
414.477	89.6789	370.789	43.3088	415.996	91.053
411.595	86.9572	368.056	40.5584	412.999	88.3427
408.92	84.0934	365.334	37.7668	410.277	85.5402
406.111	81.1317	362.562	34.9073	407.525	82.6002
403.145	78.2913	359.87	32.115	404.665	79.7061
400.228	75.4946	357.175	29.3253	401.689	76.8922
397.384	72.7673	354.399	26.5166	398.791	74.1342
394.607	70.0598	351.512	23.7801	395.995	71.4368
391.868	67.2625	348.541	21.1944	393.272	68.6495
389.123	64.3539	345.695	18.486	390.489	65.8372
386.445	61.5134	342.837	15.5096	387.751	62.9187
383.78	58.7697	340.008	12.4953	385.136	60.1541
380.911	55.8969	337.146	9.53988	382.361	57.3338
377.897	53.0445	334.302	6.8557	379.391	54.4417
374.998	50.4207	331.71	4.17998	376.44	51.682
372.119	47.6789	329.152	1.17096	373.584	49.0636
369.314	44.7585	418.964	96.4424	370.714	46.1948
366.627	41.9472	416.132	93.7099	367.978	43.3372
363.932	39.1608	413.095	91.0121	365.287	40.5531
361.199	36.3322	410.127	88.2865	362.553	37.7528
358.492	33.5366	407.453	85.4405	359.831	34.9265
355.768	30.7293	404.651	82.5634	357.144	32.1311
352.987	27.9242	401.737	79.7104	354.385	29.3215
350.157	25.1791	398.837	76.8962	351.57	26.5509
347.205	22.5338	396.069	74.1297	348.719	23.8189
344.293	19.7296	393.337	71.3938	345.748	21.1733
341.449	16.8577	390.549	68.5932	342.858	18.3138
338.641	13.8576	387.767	65.7296	340.045	15.326
335.82	10.9142	385.072	62.9221	337.237	12.3699
333.161	8.19915	382.377	60.1716	334.435	9.51352
330.582	5.41717	379.448	57.2717	331.848	6.83892
327.857	2.49068	376.481	54.4062	329.227	3.9418
325.099	-0.3005	373.498	51.7575	326.485	1.06559
417.512	97.896	370.681	49.1168	418.932	99.3092
414.702	95.1113	367.908	46.2059	416.119	96.4947
411.722	92.3521	365.247	43.3461	413.256	93.7155
408.701	89.612	362.53	40.5453	410.175	90.9781
405.923	86.8383	359.823	37.7651	407.297	88.242
403.118	83.9756	357.093	34.961	404.582	85.406
400.257	81.1501	354.31	32.1522	401.696	82.5593
397.444	78.3208	351.483	29.34	398.846	79.7488
394.716	75.5288	348.737	26.5879	396.078	76.928
392.021	72.7481	345.902	23.8314	393.4	74.1459
389.203	69.9175	342.898	21.0525	390.601	71.3543
386.411	67.0975	340.023	18.1705	387.795	68.5051
383.694	64.3401	337.236	15.2363	385.04	65.7104
380.964	61.5996	334.443	12.3697	382.355	62.9911
378.056	58.7164	331.788	9.62833	379.512	60.1602
375.03	55.778	329.195	6.8447	376.555	57.2305
372.075	53.1214	326.443	3.89654	373.554	54.3765
369.278	50.5242	323.672	1.15961	370.681	51.8294
366.539	47.6688	418.89	102.236	367.912	49.0994
363.863	44.7714	416.075	99.3299	365.22	46.2016
361.188	41.9423	413.266	96.5307	362.51	43.3405
358.485	39.1913	410.33	93.7114	359.828	40.5577
355.687	36.3898	407.248	90.9931	357.094	37.7997
352.809	33.5996	404.443	88.2346	354.245	35.004
349.883	30.7292	401.636	85.3982	351.32	32.1618
347.198	27.9599	398.793	82.5986	348.572	29.3313
344.436	25.1834	396.057	79.804	345.859	26.5906
341.486	22.3947	393.382	76.9702	342.977	23.7772
338.581	19.5523	390.651	74.1407	340	20.9642
335.806	16.6935	387.819	71.2848	337.192	18.1169
333.051	13.8466	385.017	68.4727	334.428	15.2376
330.429	11.1431	382.322	65.7868	331.69	12.4618
327.773	8.29908	379.533	63.0408	329.097	9.76545
324.98	5.39032	376.637	60.1508	326.378	6.84577
322.198	2.57619	373.633	57.1885	323.584	3.94744
319.513	0.0425638	370.737	54.3968	320.87	1.27227
417.4	103.652	368	51.8329	418.867	105.125
414.584	100.781	365.26	49.053	416.004	102.2
411.823	97.9548	362.511	46.1809	413.223	99.3601
408.901	95.1369	359.829	43.3378	410.367	96.5607
405.807	92.3961	357.141	40.5896	407.333	93.7783
402.881	89.6341	354.265	37.8375	404.348	91.0136
400.101	86.8503	351.244	35.0419	401.526	88.2446
397.358	84.0316	348.341	32.126	398.739	85.4284
394.67	81.2439	345.625	29.2802	396.01	82.661
391.997	78.3958	342.911	26.5341	393.344	79.8364
389.251	75.5524	340.015	23.7388	390.632	76.9791
386.416	72.6649	337.147	20.9419	387.846	74.1037
383.615	69.8614	334.395	18.1204	385.006	71.2479
380.921	67.2046	331.652	15.299	382.257	68.5213
378.11	64.4743	328.966	12.5994	379.53	65.8691
375.186	61.6516	326.301	9.82877	376.673	63.0662
372.221	58.6872	323.523	6.8692	373.713	60.1478
369.368	55.8065	320.755	4.01577	370.77	57.1969
366.67	53.1921	318.056	1.46111	368.042	54.5053
363.931	50.4367	418.917	107.929	365.323	51.823
361.232	47.5735	415.956	105.032	362.56	49.0211
358.517	44.7266	413.12	102.191	359.845	46.1351
355.778	41.9907	410.34	99.3994	357.156	43.3615
352.859	39.2488	407.423	96.6467	354.363	40.6276
349.761	36.4693	404.372	93.8343	351.297	37.8765
346.752	33.5574	401.402	91.0351	348.275	35.039
343.968	30.5947	398.656	88.2743	345.356	32.0425
341.391	27.8934	395.966	85.48	342.733	29.253
338.571	25.1355	393.322	82.6898	339.967	26.5198
335.747	22.3503	390.593	79.8314	337.139	23.7499
333.02	19.5578	387.833	76.9669	334.369	20.9533
330.272	16.7609	385.001	74.0798	331.638	18.1468
327.547	14.0277	382.199	71.2684	328.904	15.3871
324.871	11.2826	379.468	68.6036	326.208	12.6919
322.099	8.34107	376.682	65.9065	323.486	9.85218
319.286	5.50634	373.755	63.1005	320.697	6.89921
316.531	2.8621	370.809	60.1547	317.925	4.1446
313.715	0.22532	368.025	57.3055	315.155	1.57861
417.483	109.243	365.34	54.6079	419.01	110.752
414.467	106.367	362.583	51.8177	416.007	107.807
411.595	103.564	359.878	48.967	413.019	104.96
408.845	100.829	357.135	46.1283	410.216	102.201
406.005	98.1081	354.392	43.421	407.46	99.4882
402.852	95.2864	351.465	40.6611	404.5	96.7158
399.914	92.4474	348.36	37.8849	401.364	93.8601
397.195	89.6882	345.316	34.9678	398.546	91.0671
394.573	86.9025	342.506	31.9939	395.907	88.3019
391.96	84.0913	339.864	29.2786	393.311	85.5024
389.204	81.226	337.121	26.5658	390.589	82.6708
386.398	78.3854	334.373	23.7746	387.804	79.8109
383.576	75.5385	331.661	20.9617	384.989	76.9652
380.741	72.6722	328.897	18.1606	382.146	74.0838
378.017	69.9839	326.156	15.4454	379.38	71.3242
375.218	67.3233	323.451	12.7199	376.641	68.6437
372.29	64.5352	320.685	9.85671	373.781	65.9431
369.413	61.6607	317.865	6.94856	370.846	63.1038
366.655	58.7962	315.08	4.24593	368.013	60.1939
363.971	56.03	312.215	1.57455	365.35	57.4309
361.236	53.1912	419.033	113.63	362.583	54.6179
358.529	50.3425	416.098	110.644	359.877	51.7787
355.723	47.528	413.053	107.704	357.13	48.9283
352.94	44.8354	410.054	104.898	354.326	46.1868
350.064	42.0782	407.381	102.255	351.52	43.487
346.952	39.2303	404.609	99.5558	348.579	40.6596
343.915	36.3082	401.511	96.7345	345.447	37.8071
341.068	33.4097	398.485	93.8497	342.482	34.8518
338.36	30.6508	395.837	91.078	339.707	32.0086
335.731	27.988	393.299	88.2886	337.079	29.3533
333.074	25.195	390.603	85.4794	334.38	26.6059
330.36	22.3361	387.818	82.6246	331.714	23.7748
327.563	19.519	384.982	79.8126	328.966	20.9243
324.77	16.7655	382.134	76.9728	326.158	18.1366
322.064	14.093	379.289	74.0983	323.43	15.455
319.292	11.2779	376.561	71.3586	320.687	12.7105
316.441	8.37837	373.795	68.6694	317.877	9.84068
313.634	5.59025	370.91	65.9228	315.033	6.97337
310.816	2.86148	368.045	63.0543	312.234	4.24751
307.95	0.0145512	365.389	60.2475	309.366	1.44177
417.563	115.059	362.628	57.4313	418.994	116.549
414.619	112.019	359.897	54.5298	416.125	113.533
411.626	109.066	357.175	51.6982	413.144	110.543
408.587	106.235	354.283	48.919	410.07	107.605
405.863	103.572	351.448	46.2806	407.174	104.871
403.221	100.99	348.654	43.5037	404.632	102.34
400.115	98.1082	345.686	40.5804	401.675	99.5613
397.117	95.2367	342.609	37.6666	398.62	96.6714
394.485	92.4328	339.674	34.7926	395.787	93.7959
391.982	89.6297	336.997	32.0895	393.289	91.0166
389.286	86.8353	334.369	29.4031	390.636	88.2579
386.431	84.0071	331.771	26.6041	387.853	85.4253
383.581	81.2168	329.066	23.7066	385.011	82.6074
380.72	78.3959	326.242	20.8535	382.153	79.8189
377.865	75.5348	323.439	18.0982	379.282	76.9646
375.092	72.7053	320.685	15.4405	376.466	74.1015
372.41	70.0061	317.918	12.6625	373.763	71.3793
369.554	67.2599	315.051	9.78647	371.016	68.6222
366.718	64.4056	312.229	6.95218	368.157	65.7913
364.111	61.5954	309.421	4.14904	365.437	62.9737
361.426	58.7571	306.587	1.33548	362.747	60.2228
358.624	55.822	418.897	119.359	359.976	57.3031
355.823	53.0392	416.129	116.47	357.237	54.4073
352.875	50.2834	413.179	113.434	354.392	51.6258
349.939	47.6152	410.164	110.425	351.366	48.9363
347.19	44.9361	407.155	107.546	348.605	46.3353
344.254	41.9348	404.449	104.969	345.758	43.4416
341.241	39.0328	401.795	102.393	342.775	40.4782
338.292	36.1903	398.768	99.4967	339.744	37.5954
335.621	33.4837	395.885	96.5595	336.947	34.832
333.098	30.8084	393.263	93.6775	334.33	32.1566
330.504	27.9846	390.659	90.9809	331.785	29.4143
327.724	25.0929	387.917	88.2158	329.135	26.5519
324.886	22.2227	385.047	85.4004	326.322	23.6458
322.087	19.4238	382.199	82.6036	323.487	20.8123
319.317	16.717	379.329	79.7961	320.687	18.0828
316.521	13.9936	376.47	76.938	317.931	15.3998
313.654	11.1642	373.69	74.0742	315.098	12.585
310.828	8.32398	371.041	71.3463	312.224	9.72117
308.02	5.50289	368.293	68.5084	309.428	6.9132
305.194	2.67638	365.483	65.6575	306.608	4.09152
302.377	-0.135477	362.791	62.9566	303.799	1.27318
417.532	120.724	360.09	60.1492	418.778	121.977
414.684	117.86	357.259	57.2084	416.135	119.32
411.75	114.892	354.463	54.3828	413.215	116.373
408.726	111.812	351.512	51.5908	410.202	113.302
405.769	108.948	348.509	48.9737	407.211	110.322
403.083	106.475	345.739	46.3261	404.386	107.639
400.306	103.817	342.822	43.3411	401.717	105.155
397.448	100.934	339.838	40.4265	398.889	102.383
394.584	97.924	336.949	37.6123	395.985	99.398
391.948	95.0144	334.282	34.912	393.286	96.4133
389.346	92.3448	331.756	32.2185	390.632	93.6482
386.548	89.5962	329.133	29.4033	387.96	90.9766
383.678	86.7977	326.345	26.5402	385.106	88.2009
380.807	83.9936	323.507	23.6362	382.228	85.3933
377.947	81.1778	320.702	20.8126	379.381	82.585
375.101	78.2994	317.915	18.0734	376.528	79.7587
372.313	75.4247	315.111	15.3507	373.695	76.8662
369.637	72.6848	312.228	12.5181	370.97	74.0465
366.93	69.8919	309.395	9.71723	368.327	71.3164
364.115	67.0277	306.6	6.90655	365.526	68.4485
361.443	64.3657	303.771	4.08871	362.739	65.6514
358.666	61.6325	300.954	1.28937	360.082	63.0078
355.839	58.699	418.787	124.475	357.258	60.1477
353.038	55.8131	416.147	122.039	354.434	57.23
350.127	52.9779	413.271	119.242	351.6	54.4072
347.101	50.3578	410.254	116.231	348.644	51.6017
344.231	47.681	407.227	113.157	345.676	49.0436
341.37	44.7903	404.375	110.36	342.813	46.246
338.422	41.8437	401.663	107.896	339.869	43.2813
335.594	39.0394	398.875	105.236	336.987	40.431
333.038	36.3988	396.085	102.323	334.252	37.683
330.422	33.6667	393.332	99.2525	331.721	35.0345
327.704	30.8588	390.604	96.3694	329.074	32.2595
324.915	27.9876	387.936	93.6903	326.323	29.4239
322.089	25.0731	385.15	90.9953	323.481	26.5491
319.294	22.231	382.266	88.2004	320.689	23.6507
316.477	19.4437	379.395	85.3861	317.893	20.8307
313.678	16.7011	376.566	82.5668	315.085	18.0771
310.793	13.9115	373.729	79.6996	312.228	15.3177
307.964	11.141	370.91	76.829	309.338	12.5199
305.151	8.34994	368.266	74.1395	306.572	9.75944
302.315	5.55917	365.546	71.3284	303.734	6.93834
299.526	2.74542	362.72	68.4531	300.932	4.14757
296.671	-0.0925879	359.951	65.7353	298.091	1.31897
417.509	125.916	357.2	63.0787	418.901	127.192
414.75	123.404	354.357	60.1931	416.128	124.629
411.855	120.621	351.575	57.2885	413.323	122.033
408.837	117.65	348.736	54.4233	410.327	119.132
405.774	114.581	345.747	51.6787	407.251	116.058
402.965	111.881	342.783	49.0631	404.341	113.14
400.24	109.383	339.866	46.1882	401.62	110.611
397.467	106.654	337.004	43.2703	398.84	108.029
394.753	103.765	334.258	40.4746	396.121	105.23
392.025	100.687	331.714	37.826	393.408	102.177
389.251	97.7793	329.045	35.0834	390.62	99.1907
386.517	95.1022	326.264	32.2938	387.868	96.404
383.742	92.3999	323.449	29.4323	385.135	93.7526
380.865	89.6217	320.642	26.5575	382.3	91.0226
377.976	86.8071	317.86	23.684	379.398	88.2111
375.138	83.9756	315.051	20.8535	376.566	85.3875
372.303	81.1131	312.212	18.1018	373.726	82.5553
369.495	78.2577	309.313	15.3281	370.892	79.6943
366.808	75.5893	306.504	12.5764	368.129	76.9175
364.158	72.8616	303.722	9.83249	365.548	74.2874
