0.0793101461420358	0.69221949358763	0.176727740989507	0.0517426192808274	6
0.111391200424702	0.647714502018252	0.172853547507412	0.0680407500496344	12
0.123897306770896	0.610538889872239	0.183108941228011	0.0824548621288537	18
0.187300330772168	0.526860838477968	0.196844368729243	0.0889944620206212	24
0.227042710872595	0.508322476090917	0.177342320006638	0.087292493029851	30
0.263746730849476	0.51243425692259	0.131511303276931	0.0923077089510032	36
0.272736555503596	0.533021479678375	0.101501080138226	0.0927408846798038	42
0.265907472184776	0.554058103753438	0.089936375067066	0.09009804899472	48
0.265263054866008	0.560314774294161	0.0895083652858946	0.0849138055539364	54
0.286412237362628	0.513640570060511	0.111150378019515	0.0887968145573453	60
0.279027577314846	0.468336087615895	0.164865822541345	0.0877705125279144	66
0.310569975663011	0.375132427035325	0.21803311157015	0.0962644857315139	72
0.330085495860802	0.311533063943865	0.263673304725308	0.0947081354700251	78
0.284447795942298	0.311618639976655	0.318029648022293	0.085903916058755	84
0.256257880666222	0.29882962310276	0.365912389076895	0.0790001071541224	90
0.221080495934127	0.281162558914749	0.422227300044781	0.0755296451063429	96
0.198806187701	0.287318500994392	0.438735664573202	0.0751396467314056	102
0.182635195731428	0.284241200999435	0.454008653622875	0.0791149496462621	108
0.181962512172334	0.293129731975481	0.440024847800879	0.0848829080513064	114
0.175784868752249	0.299806626458121	0.434507790104648	0.0899007146849827	120
0.181525592662303	0.311119378603512	0.407955249774745	0.0993997789594405	126
0.182034362091082	0.316286705136815	0.400083905137237	0.101595027634867	132
0.2053688727923	0.321926128231824	0.3491825977425	0.123522401233376	138
0.199899933946743	0.319363657881054	0.360939172147901	0.119797236024302	144
0.201666492284314	0.340696068586481	0.342706593112269	0.114930846016936	150
0.0903687028115726	0.521900205862892	0.325001291126756	0.0627298001987799	6
0.157248422060186	0.432962484883612	0.314257015932205	0.0955320771239977	12
0.177917648614219	0.465594170384859	0.264294065776763	0.0921941152241591	18
0.178494550669868	0.470624438941478	0.256657269078852	0.094223741309802	24
0.183155097898185	0.486393968837015	0.23434888484185	0.0961020484229505	30
0.207295990711976	0.420707832073998	0.268285176889832	0.103711000324193	36
0.211722684899081	0.334281385932326	0.346368499594128	0.107627429574464	42
0.190836785926529	0.26517409999082	0.443047897589454	0.100941216493198	48
0.184134295398425	0.23529348516118	0.483999191704466	0.0965730277359296	54
0.165470347153089	0.253016525462398	0.472641751064108	0.108871376320405	60
0.130910656679423	0.328907600499104	0.414187871324749	0.125993871496724	66
0.107824967685098	0.385525393380555	0.334674479143579	0.171975159790769	72
0.0835160540200502	0.457874243361382	0.251120257048267	0.2074894455703	78
0.059478276408812	0.553556338782174	0.201077356477798	0.185888028331216	84
0.0470650738486646	0.62416388157357	0.174388434964814	0.154382609612951	90
0.0437236332202096	0.667762538941353	0.165233548761079	0.123280279077359	96
0.0434508770776382	0.686996677496012	0.170416601526963	0.0991358438993869	102
0.0458041685914561	0.700470331715841	0.168474064927945	0.085251434764758	108
0.0495855842624712	0.694428427337175	0.174216228031765	0.0817697603685884	114
0.0535611700207897	0.685891445308322	0.180497900542258	0.0800494841286301	120
0.0615438587695809	0.680123718766695	0.177587799280953	0.0807446231827717	126
0.0660034579743616	0.673237707274737	0.178593703787677	0.0821651309632241	132
0.0851931455788345	0.646129486692554	0.169858074140809	0.098819293587803	138
0.0877849183324499	0.635953243337064	0.178926377106412	0.097335461224074	144
0.0884794455551761	0.642661092390506	0.17626130135123	0.0925981607030872	150
